reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment,case_folding,clean,token,normalization,normalization_join,stemming,cleaning
f9a10faa-45bf-42cc-81da-c8cf6b563da6,Irmalia,https://play-lh.googleusercontent.com/a-/ALV-UjV5T8Y6jS6xKYDqyT17CckU33MONnkzmI7Fy0WcNLyVp7SDwDo,"Karena saya tunanetra terkadang saya kurang pas untuk menentukan titik jemputnya, tapi alhamdulillah, para driver Jogja kita sangat ramah dan baik semoga aplikasinya lebih ditingkatkan, sehingga para pengguna dan driver lebih nyaman menggunakannya, terima kasih dan sukses selalu untuk Jogja kita. Matur nuwuuun Jokit..⅖ 🆗🥰👍🏻🙏😃😀",5,18,2.0.18,2021-04-14 12:39:39,"Hai Kak Irmalia, makasih ya atas rating dan reviewnya. Kami sangat mengapresiasi perhatian Anda kepada Jogjakita. Kami akan selalu berbenah dan berusaha memberikan yg terbaik untuk mitra kami. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-04-14 16:07:39,2.0.18,positive,"karena saya tunanetra terkadang saya kurang pas untuk menentukan titik jemputnya, tapi alhamdulillah, para driver jogja kita sangat ramah dan baik semoga aplikasinya lebih ditingkatkan, sehingga para pengguna dan driver lebih nyaman menggunakannya, terima kasih dan sukses selalu untuk jogja kita. matur nuwuuun jokit..⅖ 🆗🥰👍🏻🙏😃😀",karena saya tunanetra terkadang saya kurang pas untuk menentukan titik jemputnya tapi alhamdulillah para driver jogja kita sangat ramah dan baik semoga aplikasinya lebih ditingkatkan sehingga para pengguna dan driver lebih nyaman menggunakannya terima kasih dan sukses selalu untuk jogja kita matur nuwuuun jokit ,"['karena', 'saya', 'tunanetra', 'terkadang', 'saya', 'kurang', 'pas', 'untuk', 'menentukan', 'titik', 'jemputnya', 'tapi', 'alhamdulillah', 'para', 'driver', 'jogja', 'kita', 'sangat', 'ramah', 'dan', 'baik', 'semoga', 'aplikasinya', 'lebih', 'ditingkatkan', 'sehingga', 'para', 'pengguna', 'dan', 'driver', 'lebih', 'nyaman', 'menggunakannya', 'terima', 'kasih', 'dan', 'sukses', 'selalu', 'untuk', 'jogja', 'kita', 'matur', 'nuwuuun', 'jokit']","['karena', 'saya', 'tunanetra', 'terkadang', 'saya', 'kurang', 'pas', 'untuk', 'menentukan', 'titik', 'jemputnya', 'tetapi', 'alhamdulillah', 'para', 'driver', 'jogjakita', 'sangat', 'ramah', 'dan', 'baik', 'semoga', 'aplikasinya', 'lebih', 'ditingkatkan', 'sehingga', 'para', 'pengguna', 'dan', 'driver', 'lebih', 'nyaman', 'menggunakannya', 'terima', 'kasih', 'dan', 'sukses', 'selalu', 'untuk', 'jogjakita', 'matur', 'nuwun', 'jogjakita']",karena saya tunanetra terkadang saya kurang pas untuk menentukan titik jemputnya tetapi alhamdulillah para driver jogjakita sangat ramah dan baik semoga aplikasinya lebih ditingkatkan sehingga para pengguna dan driver lebih nyaman menggunakannya terima kasih dan sukses selalu untuk jogjakita matur nuwun jogjakita,"['karena', 'saya', 'tunanetra', 'terkadang', 'saya', 'kurang', 'pas', 'untuk', 'tentu', 'titik', 'jemput', 'tetapi', 'alhamdulillah', 'para', 'driver', 'jogjakita', 'sangat', 'ramah', 'dan', 'baik', 'semoga', 'aplikasi', 'lebih', 'tingkat', 'sehingga', 'para', 'pengguna', 'dan', 'driver', 'lebih', 'nyaman', 'guna', 'terima', 'kasih', 'dan', 'sukses', 'selalu', 'untuk', 'jogjakita', 'matur', 'nuwun', 'jogjakita']",karena saya tunanetra terkadang saya kurang pas untuk tentu titik jemput tetapi alhamdulillah para driver jogjakita sangat ramah dan baik semoga aplikasi lebih tingkat sehingga para pengguna dan driver lebih nyaman guna terima kasih dan sukses selalu untuk jogjakita matur nuwun jogjakita
91df5310-f9ab-4870-a5d3-7c52ea951409,Asda Bian,https://play-lh.googleusercontent.com/a/ACg8ocK3DUZDIiAYGV0L6b-7_iHjbQwFHDieIpGwzDRnT8CDIAIAWg=mo,Hari ini saya kecewa sama jogjakita sayang disayang kan pelayanan ramah baik tapi seperti nya yg jadi driver jogja kita milih milih orderan atau ga niat jalan kan orderan masa iya dari jam setengah 8 pagi kurang sampai di batal kan 3x order dengan alasan permintaan castamer hallo lucu nya kita disini niat order kejar waktu berangkat kerja malah di buat main main maaf ya saya kasih bintang 1 kalau jogja kita jauh lebih bagus sya jamin ramai pengguna nya dn juga termaksud bangga karna karya jogja,1,1,2.0.18,2021-04-14 10:58:36,"Hai Kak Asda Bian, makasih atas rating dan reviewnya. Kami akan menjadikan ini sebagai masukan untuk pengembangan produk kami selanjutnya. Jogjakita akan terus berusaha melengkapi dan meningkatkan layanan untuk pelanggan setia seperti Anda. Jika ada kendala bisa lho contact tim CS kami melalui livechat/call center 082226657999",2021-04-15 00:18:44,2.0.18,positive,hari ini saya kecewa sama jogjakita sayang disayang kan pelayanan ramah baik tapi seperti nya yg jadi driver jogja kita milih milih orderan atau ga niat jalan kan orderan masa iya dari jam setengah 8 pagi kurang sampai di batal kan 3x order dengan alasan permintaan castamer hallo lucu nya kita disini niat order kejar waktu berangkat kerja malah di buat main main maaf ya saya kasih bintang 1 kalau jogja kita jauh lebih bagus sya jamin ramai pengguna nya dn juga termaksud bangga karna karya jogja,hari ini saya kecewa sama jogjakita sayang disayang kan pelayanan ramah baik tapi seperti nya yg jadi driver jogja kita milih milih orderan atau ga niat jalan kan orderan masa iya dari jam setengah pagi kurang sampai di batal kan order dengan alasan permintaan castamer hallo lucu nya kita disini niat order kejar waktu berangkat kerja malah di buat main main maaf ya saya kasih bintang kalau jogja kita jauh lebih bagus sya jamin ramai pengguna nya dn juga termaksud bangga karna karya jogja,"['hari', 'ini', 'saya', 'kecewa', 'sama', 'jogjakita', 'sayang', 'disayang', 'kan', 'pelayanan', 'ramah', 'baik', 'tapi', 'seperti', 'nya', 'yg', 'jadi', 'driver', 'jogja', 'kita', 'milih', 'milih', 'orderan', 'atau', 'ga', 'niat', 'jalan', 'kan', 'orderan', 'masa', 'iya', 'dari', 'jam', 'setengah', 'pagi', 'kurang', 'sampai', 'di', 'batal', 'kan', 'order', 'dengan', 'alasan', 'permintaan', 'castamer', 'hallo', 'lucu', 'nya', 'kita', 'disini', 'niat', 'order', 'kejar', 'waktu', 'berangkat', 'kerja', 'malah', 'di', 'buat', 'main', 'main', 'maaf', 'ya', 'saya', 'kasih', 'bintang', 'kalau', 'jogja', 'kita', 'jauh', 'lebih', 'bagus', 'sya', 'jamin', 'ramai', 'pengguna', 'nya', 'dn', 'juga', 'termaksud', 'bangga', 'karna', 'karya', 'jogja']","['hari', 'ini', 'saya', 'kecewa', 'sama', 'jogjakita', 'sayang', 'disayang', 'kan', 'pelayanan', 'ramah', 'baik', 'tetapi', 'seperti', 'nya', 'yang', 'jadi', 'driver', 'jogjakita', 'memilih', 'memilih', 'orderan', 'atau', 'tidak', 'niat', 'jalan', 'kan', 'orderan', 'masa', 'iya', 'dari', 'jam', 'setengah', 'pagi', 'kurang', 'sampai', 'di', 'batal', 'kan', 'order', 'dengan', 'alasan', 'permintaan', 'customer', 'halo', 'lucu', 'nya', 'kita', 'disini', 'niat', 'order', 'kejar', 'waktu', 'berangkat', 'kerja', 'malah', 'di', 'buat', 'main', 'main', 'maaf', 'ya', 'saya', 'kasih', 'bintang', 'kalau', 'jogjakita', 'jauh', 'lebih', 'bagus', 'saya', 'jamkan', 'ramai', 'pengguna', 'nya', 'dan', 'juga', 'termaksud', 'bangga', 'karena', 'karya', 'jogja']",hari ini saya kecewa sama jogjakita sayang disayang kan pelayanan ramah baik tetapi seperti nya yang jadi driver jogjakita memilih memilih orderan atau tidak niat jalan kan orderan masa iya dari jam setengah pagi kurang sampai di batal kan order dengan alasan permintaan customer halo lucu nya kita disini niat order kejar waktu berangkat kerja malah di buat main main maaf ya saya kasih bintang kalau jogjakita jauh lebih bagus saya jamkan ramai pengguna nya dan juga termaksud bangga karena karya jogja,"['hari', 'ini', 'saya', 'kecewa', 'sama', 'jogjakita', 'sayang', 'sayang', 'kan', 'layanan', 'ramah', 'baik', 'tetapi', 'seperti', 'nya', 'yang', 'jadi', 'driver', 'jogjakita', 'pilih', 'pilih', 'order', 'atau', 'tidak', 'niat', 'jalan', 'kan', 'order', 'masa', 'iya', 'dari', 'jam', 'setengah', 'pagi', 'kurang', 'sampai', 'di', 'batal', 'kan', 'order', 'dengan', 'alasan', 'minta', 'customer', 'halo', 'lucu', 'nya', 'kita', 'sini', 'niat', 'order', 'kejar', 'waktu', 'berangkat', 'kerja', 'malah', 'di', 'buat', 'main', 'main', 'maaf', 'ya', 'saya', 'kasih', 'bintang', 'kalau', 'jogjakita', 'jauh', 'lebih', 'bagus', 'saya', 'jam', 'ramai', 'pengguna', 'nya', 'dan', 'juga', 'maksud', 'bangga', 'karena', 'karya', 'jogja']",hari ini saya kecewa sama jogjakita sayang sayang kan layanan ramah baik tetapi seperti nya yang jadi driver jogjakita pilih pilih order atau tidak niat jalan kan order masa iya dari jam setengah pagi kurang sampai di batal kan order dengan alasan minta customer halo lucu nya kita sini niat order kejar waktu berangkat kerja malah di buat main main maaf ya saya kasih bintang kalau jogjakita jauh lebih bagus saya jam ramai pengguna nya dan juga maksud bangga karena karya jogja
491c3038-4f84-4ec5-b32d-e521182c0e5d,Rizal Jaldu,https://play-lh.googleusercontent.com/a-/ALV-UjUYsFz7tqqp6nPl0Gx3gX8Ta63lcfIqYGN7Ln6ZzxdrE6WoJ2wh,kakean aturan,1,0,2.0.16,2021-04-14 07:21:13,"Hai kak Rizal Jaldu 27 ,makasih ya atas rating dan reviewnya. Kami sangat mengapresiasi perhatian Anda kepada Jogjakita. Kami akan selalu berbenah dan berusaha memberikan yg terbaik untuk mitra kami. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-04-14 09:08:09,2.0.16,negative,kakean aturan,kakean aturan,"['kakean', 'aturan']","['kakean', 'aturan']",kakean aturan,"['kakean', 'atur']",kakean atur
604c0c89-1d6e-4e04-87b6-ae8f07c788ca,Stefanus Petra,https://play-lh.googleusercontent.com/a-/ALV-UjVjBnyNTw9NPCjXg_I3t1P7JxInyNXqU0DDSIqfF6k-ceTDLdpG,"Promonya menarik, gass langsung download.",5,5,,2021-04-13 22:59:46,"Hai Kak Stefanus Petra, makasih ya atas rating dan reviewnya. Kami merasa senang bisa membantu dan memudahkan Anda. Nikmati beragam Promo dan Informasi terbaru dari Jogjakita. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-04-14 09:08:47,,positive,"promonya menarik, gass langsung download.",promonya menarik gass langsung download ,"['promonya', 'menarik', 'gass', 'langsung', 'download']","['promonya', 'menarik', 'gass', 'langsung', 'download']",promonya menarik gass langsung download,"['promo', 'menarik', 'gass', 'langsung', 'download']",promo menarik gass langsung download
85c7ca24-ecc0-450c-8b19-4ef4a6ec169c,Wiwin Win,https://play-lh.googleusercontent.com/a/ACg8ocLcZ7w5KxoEATCK1NoyT441sdks2OEiMKJF2utAlzVFRF6BWA=mo,Sangat murah ...dan nyman.di perjalanan,5,2,2.0.18,2021-04-13 22:23:23,"Hai Kak Wiwin Win, makasih ya atas rating dan reviewnya. Kami merasa senang bisa membantu dan memudahkan Anda. Nikmati beragam Promo dan Informasi terbaru dari Jogjakita. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-04-14 09:09:14,2.0.18,positive,sangat murah ...dan nyman.di perjalanan,sangat murah dan nyman di perjalanan,"['sangat', 'murah', 'dan', 'nyman', 'di', 'perjalanan']","['sangat', 'murah', 'dan', 'nyaman', 'di', 'perjalanan']",sangat murah dan nyaman di perjalanan,"['sangat', 'murah', 'dan', 'nyaman', 'di', 'perjalanan']",sangat murah dan nyaman di perjalanan
891a02fd-6436-4119-9f3c-77f2751151c4,Dewii Anggraini,https://play-lh.googleusercontent.com/a-/ALV-UjVjo4rZpZsfsyBgOCcK4qGiNzo5BFH3BfkO54hTsZsNpQerwlc,bahagia srtela mengenal dan mengetahui adanya jogjakita,5,3,2.0.17,2021-04-13 19:20:42,"Hai kak Dewii Anggraini, terimakasih atas rating dan reviewnya, senang sekali dengan ulasan yang kakak berikan akan menjadi semangat bagi kami untuk terus meningkatkan layanan Jogjakita untuk pelanggan setia kami. Yukk ajak teman dan saudara menggunakan aplikasi JogjaKita dan nikmatin promonya.",2021-04-14 09:11:11,2.0.17,positive,bahagia srtela mengenal dan mengetahui adanya jogjakita,bahagia srtela mengenal dan mengetahui adanya jogjakita,"['bahagia', 'srtela', 'mengenal', 'dan', 'mengetahui', 'adanya', 'jogjakita']","['bahagia', 'setelah', 'mengenal', 'dan', 'mengetahui', 'adanya', 'jogjakita']",bahagia setelah mengenal dan mengetahui adanya jogjakita,"['bahagia', 'setelah', 'kenal', 'dan', 'tahu', 'ada', 'jogjakita']",bahagia setelah kenal dan tahu ada jogjakita
ec938cab-9cc0-4333-bfb3-aec705bae413,BEGAWAN SUJATMIKO,https://play-lh.googleusercontent.com/a/ACg8ocLCmg7frsAaJutRIKO1bciCA9dPHWi14GPiXpeqSWseVMxT1M4=mo,GUDEG JOGJA 👍👍,3,0,,2021-04-13 11:44:14,"Hai kak Dihar Prihatiyono, terimakasih atas rating dan reviewnya. Gudeg Jogja rasanya legi, hanya JogjaKita yang selalu di hati :) . Yuukk ajakin teman dan keluarga buat join Jogjakita juga lho. Nikmati juga promo-promo yang ada di Jogjakita. Kalo ada kendala jangan sungkan buat hubungi CS kami yang siaga 24jam via livechat/call center 082226657999",2021-04-13 11:59:52,,positive,gudeg jogja 👍👍,gudeg jogja ,"['gudeg', 'jogja']","['gudeg', 'jogja']",gudeg jogja,"['gudeg', 'jogja']",gudeg jogja
0aa1b46f-0b46-4187-a932-e25b0de84cce,singgih pambudii,https://play-lh.googleusercontent.com/a/ACg8ocJD1C9eBa3j2JjsMGgSEy2RxjziKPXSXx62rHLJe0UKk08SxA=mo,Nyebaiiiii ...... gosend dari jam 8. Cari driver smpe ke tujuan baru smpe jam 11 . Hadeeehhhh.... lollaaaa bgt ! Maps sering eror.,1,0,2.0.16,2021-04-13 10:56:14,Hai kak Singgih Pambudi. makasih atas rating dan review yang kakak berikan. kami akan terus melakukan perbaikan di aplikasi dan layanan JogjaKita. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999,2021-04-13 11:57:58,2.0.16,negative,nyebaiiiii ...... gosend dari jam 8. cari driver smpe ke tujuan baru smpe jam 11 . hadeeehhhh.... lollaaaa bgt ! maps sering eror.,nyebaiiiii gosend dari jam cari driver smpe ke tujuan baru smpe jam hadeeehhhh lollaaaa bgt maps sering eror ,"['nyebaiiiii', 'gosend', 'dari', 'jam', 'cari', 'driver', 'smpe', 'ke', 'tujuan', 'baru', 'smpe', 'jam', 'hadeeehhhh', 'lollaaaa', 'bgt', 'maps', 'sering', 'eror']","['nyebaiiiii', 'gosend', 'dari', 'jam', 'cari', 'driver', 'sampai', 'ke', 'tujuan', 'baru', 'sampai', 'jam', 'hadeeehhhh', 'loading', 'lama', 'banget', 'maps', 'sering', 'error']",nyebaiiiii gosend dari jam cari driver sampai ke tujuan baru sampai jam hadeeehhhh loading lama banget maps sering error,"['nyebaiiiii', 'gosend', 'dari', 'jam', 'cari', 'driver', 'sampai', 'ke', 'tujuan', 'baru', 'sampai', 'jam', 'hadeeehhhh', 'loading', 'lama', 'banget', 'maps', 'sering', 'error']",nyebaiiiii gosend dari jam cari driver sampai ke tujuan baru sampai jam hadeeehhhh loading lama banget maps sering error
b5b71390-3b9d-4d6f-aa7d-cf0621b5780f,Asto Nugroho,https://play-lh.googleusercontent.com/a/ACg8ocImJp8ORLvQNDnX3wvfncGL1I_-3XgHbeRfExmRsKf3K2RPxA=mo,Mantab jogjakita,5,2,2.0.18,2021-04-13 07:52:48,"Hai Kak Asto Nugroho , makasih atas rating dan reviewnya. Jogjakita emang mantap gitu, lebih mantap lagi kalo kamu bisa ajakin teman dan keluarga buat join Jogjakita juga lho. Nikmati juga promo-promo yang ada di Jogjakita. Kalo ada kendala jangan sungkan buat hubungi CS kami yang siaga 24jam via livechat/call center 082226657999",2021-04-13 11:55:48,2.0.18,positive,mantab jogjakita,mantab jogjakita,"['mantab', 'jogjakita']","['mantap', 'jogjakita']",mantap jogjakita,"['mantap', 'jogjakita']",mantap jogjakita
998d600f-7da0-4570-9ef2-eb890f7875e3,Sri Dewi,https://play-lh.googleusercontent.com/a/ACg8ocLT300Y9rkcXGIw1yTCM6Q8v_fzs99xemv9y6Fw8VE-v9xE=mo,"Pokoke jogjakita TOP BGT,, Apalagi klo promo goride mangewunya lanjut terus",5,3,2.0.18,2021-04-13 05:05:51,"Hai kak Sri Dewi, terimakasih atas rating dan reviewnya. Jelas dong JogjaKita paling TOP, selalu ngasih promo yang murah banget, mulai dari pesan makan, kirim barang, serta belanja. Yuukk ajak saudara yang lain untuk menggunakan Aplikasi karya putra daerah Jogjakarta dan Nikmatin promonya.",2021-04-13 11:55:17,2.0.18,positive,"pokoke jogjakita top bgt,, apalagi klo promo goride mangewunya lanjut terus",pokoke jogjakita top bgt apalagi klo promo goride mangewunya lanjut terus,"['pokoke', 'jogjakita', 'top', 'bgt', 'apalagi', 'klo', 'promo', 'goride', 'mangewunya', 'lanjut', 'terus']","['pokoknya', 'jogjakita', 'mantap', 'banget', 'apalagi', 'kalau', 'promo', 'jogjaride', 'mangewunya', 'lanjut', 'terus']",pokoknya jogjakita mantap banget apalagi kalau promo jogjaride mangewunya lanjut terus,"['pokok', 'jogjakita', 'mantap', 'banget', 'apalagi', 'kalau', 'promo', 'jogjaride', 'mangewunya', 'lanjut', 'terus']",pokok jogjakita mantap banget apalagi kalau promo jogjaride mangewunya lanjut terus
bc17f3e0-ae5a-4bc8-b97b-02ac188649c0,muhammad nasrul,https://play-lh.googleusercontent.com/a-/ALV-UjXMtb3vqDZcrnT8JcZ5vhBy7_sBPyR7sliH4UH0AsNuG9VrpEA,"murah, semoga tambah sukses dan yg pasti bnyak promo ya, hehe",5,6,2.0.18,2021-04-12 22:24:11,"Hai Kak muhammad nasrul, makasih atas rating dan reviewnya. Kami akan menjadikan ini sebagai masukan untuk pengembangan produk kami selanjutnya. Jogjakita akan terus berusaha melengkapi dan meningkatkan layanan untuk pelanggan setia seperti Anda. Jika ada kendala bisa lho contact tim CS kami melalui livechat/call center 082226657999",2021-04-13 00:12:43,2.0.18,positive,"murah, semoga tambah sukses dan yg pasti bnyak promo ya, hehe",murah semoga tambah sukses dan yg pasti bnyak promo ya hehe,"['murah', 'semoga', 'tambah', 'sukses', 'dan', 'yg', 'pasti', 'bnyak', 'promo', 'ya', 'hehe']","['murah', 'semoga', 'tambah', 'sukses', 'dan', 'yang', 'pasti', 'banyak', 'promo', 'ya', 'hehe']",murah semoga tambah sukses dan yang pasti banyak promo ya hehe,"['murah', 'semoga', 'tambah', 'sukses', 'dan', 'yang', 'pasti', 'banyak', 'promo', 'ya', 'hehe']",murah semoga tambah sukses dan yang pasti banyak promo ya hehe
f469d62a-f8be-4d5c-adff-5c10412a81f6,DAPUR RAFKA,https://play-lh.googleusercontent.com/a-/ALV-UjVROwBAna79AGF4IeQk7rgvqiSVAWOeD8vO5L-tHZ2Ions,CUMAN DI CANSEL DRIVER GA USAH DI DILNOAT,1,0,2.0.18,2021-04-12 20:17:40,"Hai Kak DAPUR RAFKA, makasih atas rating dan reviewnya. Mohon maaf atas ketidaknyamanan Anda, silakan menginformasikan kendala Anda kepada tim CS kami melalui livechat/call center 082226657999 untuk dibantu solusikan kendala yang anda alami.",2021-04-13 01:13:47,2.0.18,negative,cuman di cansel driver ga usah di dilnoat,cuman di cansel driver ga usah di dilnoat,"['cuman', 'di', 'cansel', 'driver', 'ga', 'usah', 'di', 'dilnoat']","['cuma', 'di', 'batal', 'driver', 'tidak', 'usah', 'di', 'download']",cuma di batal driver tidak usah di download,"['cuma', 'di', 'batal', 'driver', 'tidak', 'usah', 'di', 'download']",cuma di batal driver tidak usah di download
715e70da-5a6f-4314-9199-3449fe65bc74,ibrahim el gibran,https://play-lh.googleusercontent.com/a-/ALV-UjVNpyf6SlAbAq1kgBHNCAJyK7OuKcVOtO7_jgxXjuuCgg-5ojNg,Apk geje,1,0,2.0.18,2021-04-12 18:58:08,"Hai Kak Brannsanss, makasih atas rating dan reviewnya. Mohon maaf atas ketidaknyamanan Anda, silakan menginformasikan kendala Anda kepada tim CS kami melalui livechat/call center 082226657999 untuk dibantu solusikan kendala yang anda alami.",2021-04-13 00:14:03,2.0.18,negative,apk geje,apk geje,"['apk', 'geje']","['aplikasi', 'tidak', 'jelas']",aplikasi tidak jelas,"['aplikasi', 'tidak', 'jelas']",aplikasi tidak jelas
521ff8ff-d453-4782-a137-26e2dd50163d,foxy lady,https://play-lh.googleusercontent.com/a-/ALV-UjVgpPkIY3wTX7QU8bZvXPd-CrLL73doYwNlAeuU0peDqngPNs2P,"Assalamu'alaikum, udah bagus kog. Tapi mohon ditingkatin aplikasinya ya, kadang sering error' mana kalo nyari driver lama.",3,1,2.0.18,2021-04-12 16:21:39,"Hai Kak adel , makasih ya atas rating dan reviewnya. Kami sangat mengapresiasi perhatian Anda kepada Jogjakita. Kami akan selalu berbenah dan berusaha memberikan yg terbaik untuk mitra kami. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-04-13 00:15:15,2.0.18,negative,"assalamu'alaikum, udah bagus kog. tapi mohon ditingkatin aplikasinya ya, kadang sering error' mana kalo nyari driver lama.",assalamu alaikum udah bagus kog tapi mohon ditingkatin aplikasinya ya kadang sering error mana kalo nyari driver lama ,"['assalamu', 'alaikum', 'udah', 'bagus', 'kog', 'tapi', 'mohon', 'ditingkatin', 'aplikasinya', 'ya', 'kadang', 'sering', 'error', 'mana', 'kalo', 'nyari', 'driver', 'lama']","['assalamu', 'alaikum', 'sudah', 'bagus', 'kok', 'tetapi', 'mohon', 'ditingkatkan', 'aplikasinya', 'ya', 'kadang', 'sering', 'error', 'mana', 'kalau', 'mencari', 'driver', 'lama']",assalamu alaikum sudah bagus kok tetapi mohon ditingkatkan aplikasinya ya kadang sering error mana kalau mencari driver lama,"['assalamu', 'alaikum', 'sudah', 'bagus', 'kok', 'tetapi', 'mohon', 'tingkat', 'aplikasi', 'ya', 'kadang', 'sering', 'error', 'mana', 'kalau', 'cari', 'driver', 'lama']",assalamu alaikum sudah bagus kok tetapi mohon tingkat aplikasi ya kadang sering error mana kalau cari driver lama
31944a71-ac4c-479b-8cda-e117af095069,Danang Gunawan,https://play-lh.googleusercontent.com/a-/ALV-UjWqKl4iBFRc4KCilTQhSM2o0TjMg7IcAelgwAC8nPh-vooJ7L4,banyakin promonya ya,5,2,2.0.16,2021-04-12 14:30:28,"Hai Kak Danang , makasih atas rating dan reviewnya. Kami akan menjadikan ini sebagai masukan untuk pengembangan produk kami selanjutnya. Jogjakita akan terus berusaha melengkapi dan meningkatkan layanan untuk pelanggan setia seperti Anda. Jika ada kendala bisa lho contact tim CS kami melalui livechat/call center 082226657999",2021-04-13 00:15:35,2.0.16,positive,banyakin promonya ya,banyakin promonya ya,"['banyakin', 'promonya', 'ya']","['membanyaki', 'promonya', 'ya']",membanyaki promonya ya,"['banyak', 'promo', 'ya']",banyak promo ya
